text_input,output
"Hi, I have  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  chills,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  joint_pain,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  chills,  joint_pain,  fatigue,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  chills,  joint_pain,  vomiting,  high_fever,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  skin_rash,  chills,  joint_pain,  vomiting,  fatigue,  headache,  nausea,  loss_of_appetite,  pain_behind_the_eyes,  back_pain,  malaise,  muscle_pain,  red_spots_over_body. What should I do?","It seems like you have Dengue. Don't worry.an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.You can drink papaya leaf juice, avoid fatty spicy food, keep mosquitos away, keep hydrated. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  nausea,  constipation,  abdominal_pain,  diarrhoea,  toxic_look_(typhos),  belly_pain. What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  headache,  constipation,  abdominal_pain,  diarrhoea,  toxic_look_(typhos),  belly_pain. What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  abdominal_pain,  diarrhoea,  toxic_look_(typhos),  belly_pain. What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  constipation,  diarrhoea,  toxic_look_(typhos),  belly_pain. What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  constipation,  abdominal_pain,  toxic_look_(typhos),  belly_pain. What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  constipation,  abdominal_pain,  diarrhoea,  belly_pain. What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
"Hi, I have  chills,  vomiting,  fatigue,  high_fever,  headache,  nausea,  constipation,  abdominal_pain,  diarrhoea,  toxic_look_(typhos). What should I do?","It seems like you have Typhoid. Don't worry.An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.You can eat high calorie vegitables, antiboitic therapy, consult doctor, medication. "
